  , ,pop1, pop2 ,mo_rap, mo_len, mo_sol
,386,71950312441558808.00000,1.27894,564898545324022.87500,0.00001,-110131443783540864.00000
,387,79069124279152688.00000,1.27216,620789983665706.00000,0.00001,-121027922187778224.00000
,388,86892276101652528.00000,1.26542,682211358145054.87500,0.00001,-133002505423251392.00000
,389,95489455776311328.00000,1.25871,749709804326907.12500,0.00001,-146161861900066336.00000
,390,104937246134385760.00000,1.25204,823886591733321.25000,0.00001,-160623213871874560.00000
,391,115319807163467280.00000,1.24540,905402479893361.25000,0.00001,-176515381640183168.00000
,392,126729625696376896.00000,1.23880,994983604324015.25000,0.00001,-193979931072934912.00000
,393,139268339274778480.00000,1.23224,1093427944873986.25000,0.00001,-213172434659340992.00000
,394,153047641526406816.00000,1.22571,1201612434049725.50000,0.00001,-234263857334318720.00000
,395,168190277120921632.00000,1.21921,1320500768643979.75000,0.00001,-257442079417322400.00000
,396,184831135167356448.00000,1.21275,1451151994252068.75000,0.00001,-282913570231756384.00000
,397,203118450793039424.00000,1.20632,1594729939145921.25000,0.00001,-310905227313407616.00000
,398,223215125607533024.00000,1.19993,1752513581541893.00000,0.00001,-341666397591385536.00000
,399,245300178814155136.00000,1.19357,1925908442612967.25000,0.00001,-375471098546050624.00000
,400,269570341895440992.00000,1.18724,2116459106733171.00000,0.00000,-412620459129787648.00000
,401,296241811077846656.00000,1.18095,2325862980483313.50000,0.00000,-453445402194105984.00000
,402,325552173186477632.00000,1.17469,2555985412981916.00000,0.00000,-498309592317864512.00000
,403,357762522045167040.00000,1.16846,2808876312231759.00000,0.00000,-547612675295583616.00000
,404,393159784274587328.00000,1.16227,3086788405498817.50000,0.00000,-601793838142889728.00000
,405,432059275206376128.00000,1.15611,3392197306385258.50000,0.00000,-661335721331268608.00000
,406,474807507681108480.00000,1.14998,3727823567352003.50000,0.00000,-726768718101931776.00000
,407,521785278750610944.00000,1.14389,4096656914132560.50000,0.00000,-798675699156660224.00000
,408,573411061780658880.00000,1.13783,4501982877915906.50000,0.00000,-877697204812707456.00000
,409,630144734170573952.00000,1.13180,4947412062535280.00000,0.00000,-964537150872966656.00000
,410,692491673895881728.00000,1.12580,5436912307372130.00000,0.00000,-1059969099038733184.00000
,411,761007261365628160.00000,1.11983,5974844032479203.00000,0.00000,-1164843147721282304.00000
,412,836301826696457472.00000,1.11390,6565999080773648.00000,0.00000,-1280093504634933504.00000
,413,919046086473283328.00000,1.10799,7215643403302587.00000,0.00000,-1406746808627518464.00000
,414,1009977118426681088.00000,1.10212,7929563967817287.00000,0.00000,-1545931274878295296.00000
,415,1109904927248841728.00000,1.09628,8714120308512902.00000,0.00000,-1698886744927839488.00000
,416,1219719660035728896.00000,1.09047,9576301176133814.00000,0.00000,-1866975731064584448.00000
,417,1340399535629889792.00000,1.08469,10523786793078116.00000,0.00000,-2051695553450321920.00000
,418,1473019558497724928.00000,1.07894,11565017268063604.00000,0.00000,-2254691678100985856.00000
,419,1618761094763578368.00000,1.07322,12709267779786402.00000,0.00000,-2477772374536137728.00000
,420,1778922395703020544.00000,1.06753,13966731199300828.00000,0.00000,-2722924823666055680.00000
,421,1954930162437565696.00000,1.06188,15348608887112580.00000,0.00000,-2992332819403901440.00000
,422,2148352254847986944.00000,1.05625,16867210473796788.00000,0.00000,-3288396221687184896.00000
,423,2360911657915980288.00000,1.05065,18536063512976872.00000,0.00000,-3613752334194130944.00000
,424,2594501829904975872.00000,1.04508,20370033983442184.00000,0.00000,-3971299397185541632.00000
,425,2851203569100180480.00000,1.03954,22385458713825416.00000,0.00000,-4364222404744080896.00000
,426,3133303549355117568.00000,1.03403,24600290909465804.00000,0.00000,-4796021476388411392.00000
,427,3443314689557483520.00000,1.02855,27034260077797108.00000,0.00000,-5270543035793729536.00000
,428,3783998538463527936.00000,1.02310,29709047776860008.00000,0.00000,-5792014074355678208.00000
,429,4158389874302854144.00000,1.01768,32648480752489364.00000,0.00000,-6365079804814100480.00000
,430,4569823738284506624.00000,1.01229,35878743184623452.00000,0.00000,-6994845040351396864.00000
,431,5021965142816153600.00000,1.00692,39428609933404376.00000,0.00000,-7686919667766448128.00000
,432,5518841719074270208.00000,1.00158,43329702862803056.00000,0.00000,-8447468619794646016.00000
,433,6064879594746651648.00000,0.99627,47616772525074360.00000,0.00000,-9283266791722557440.00000
,434,6664942821542677504.00000,0.99099,52328007715259872.00000,0.00000,-10201759391489019904.00000
,435,7324376703687699456.00000,0.98574,57505375653219384.00000,0.00000,-11211128260865441792.00000
,436,8049055413367521280.00000,0.98052,63194995823499104.00000,0.00000,-12320364758497851392.00000
,437,8845434317276676096.00000,0.97532,69447550803165504.00000,0.00000,-13539349854045671424.00000
,438,9720607480390242304.00000,0.97015,76318737737218608.00000,0.00000,-14878942146887940096.00000
,439,10682370859197140992.00000,0.96501,83869764483283488.00000,0.00000,-16351074593458948096.00000
,440,11739291747314036736.00000,0.95990,92167894845187920.00000,0.00000,-17968860804850892800.00000
,441,12900785092094525440.00000,0.95481,101287047752313456.00000,0.00000,-19746711861572141056.00000
,442,14177197362054467584.00000,0.94975,111308455722150544.00000,0.00000,-21700464686035480576.00000
,443,15579898712196255744.00000,0.94471,122321388471577424.00000,0.00000,-23847523116305870848.00000
,444,17121384268231647232.00000,0.93971,134423948122721024.00000,0.00000,-26207012937778757632.00000
,445,18815385431933063168.00000,0.93473,147723943087015296.00000,0.00000,-28799952253795901440.00000
,446,20676992199110496256.00000,0.92977,162339848411930464.00000,0.00000,-31649438712843427840.00000
,447,22722787579810516992.00000,0.92484,178401861145047232.00000,0.00000,-34780855260133556224.00000
,448,24970995318139301888.00000,0.91994,196053060116555488.00000,0.00000,-38222096246384844800.00000
,449,27441642227583356928.00000,0.91507,215450680471406080.00000,0.00000,-42003815907955810304.00000
,450,30156736587894992896.00000,0.91022,236767514304522272.00000,0.00000,-46159701431768440832.00000
,451,33140464192684478464.00000,0.90539,260193449875792384.00000,0.00000,-50726773037457121280.00000
,452,36419403794091540480.00000,0.90059,285937163116018720.00000,0.00000,-55745713749845278720.00000
,453,40022763863696171008.00000,0.89582,314227976491592000.00000,0.00000,-61261231799330504704.00000
,454,43982642778711654400.00000,0.89107,345317901786474496.00000,0.00000,-67322458878405140480.00000
,455,48334314751172820992.00000,0.88635,379483884998393600.00000,0.00000,-73983387801942343680.00000
,456,53116544047148662784.00000,0.88165,417030273346560064.00000,0.00000,-81303353469882335232.00000
,457,58371930295013113856.00000,0.87698,458291526366772608.00000,0.00000,-89347561416687173632.00000
,458,64147287958746169344.00000,0.87233,503635195244078592.00000,0.00000,-98187668655830646784.00000
,459,70494063356576145408.00000,0.86771,553465196922592128.00000,0.00000,-107902421993428942848.00000
,460,77468792939724226560.00000,0.86311,608225412157918976.00000,0.00000,-118578359497046966272.00000
,461,85133606913553170432.00000,0.85854,668403639563284224.00000,0.00000,-130310581368295751680.00000
,462,93556782687327977472.00000,0.85399,734535940871618304.00000,0.00000,-143203597086078042112.00000
,463,102813353082664534016.00000,0.84946,807211416120767104.00000,0.00000,-157372256366750793728.00000
,464,112985774718527209472.00000,0.84496,887077451298708992.00000,0.00000,-172942772234106372096.00000
,465,124164662526683348992.00000,0.84048,974845485194282880.00000,0.00000,-190053845312579108864.00000
,466,136449596940606144512.00000,0.83602,1071297346823970304.00000,0.00000,-208857899358770429952.00000
,467,149950010948185063424.00000,0.83159,1177292219887904000.00000,0.00000,-229522439037286318080.00000
,468,164786164910022459392.00000,0.82719,1293774296293792256.00000,0.00000,-252231542035820216320.00000
,469,181090217826901655552.00000,0.82280,1421781186925598976.00000,0.00000,-277187498811096367104.00000
,470,199007404599171809280.00000,0.81844,1562453164579278592.00000,0.00000,-304612614572368855040.00000
,471,218697329764960665600.00000,0.81410,1717043321400729856.00000,0.00000,-334751189554368217088.00000
,472,240335389241707593728.00000,0.80979,1886928731307425536.00000,0.00000,-367871695219772686336.00000
,473,264114332735751094272.00000,0.80550,2073622716827473408.00000,0.00000,-404269165776601153536.00000
,474,290245980737761345536.00000,0.80123,2278788329627906048.00000,0.00000,-444267826313930145792.00000
,475,318963111398844792832.00000,0.79698,2504253164815416320.00000,0.00000,-488223980967109132288.00000
,476,350521534095427043328.00000,0.79276,2752025640973877248.00000,0.00000,-536529186839965925376.00000
,477,385202368154026639360.00000,0.78856,3024312890959616000.00000,0.00000,-589613741956989124608.00000
,478,423314547034575667200.00000,0.78438,3323540422823891456.00000,0.00000,-647950518315823005696.00000
,479,465197570279306166272.00000,0.78022,3652373726000134144.00000,0.00000,-712059174184529035264.00000
,480,511224527741292249088.00000,0.77608,4013742015221746688.00000,0.00000,-782510783166344462336.00000
,481,561805423032178704384.00000,0.77197,4410864323678944768.00000,0.00000,-859932921267191152640.00000
,482,617390825794041544704.00000,0.76788,4847278177849915392.00000,0.00000,-945015257281032486912.00000
,483,678475885329458659328.00000,0.76381,5326871109438870528.00000,0.00000,-1038515696291680485376.00000
,484,745604741342814142464.00000,0.75976,5853915285126242304.00000,0.00000,-1141267131016765112320.00000
,485,819375371083283955712.00000,0.75573,6433105562609429504.00000,0.00000,-1254184861134170882048.00000
,486,900444916067377872896.00000,0.75173,7069601311933556736.00000,0.00000,-1378274746681574817792.00000
,487,989535535830957686784.00000,0.74775,7769072374652565504.00000,0.00000,-1514642168158764138496.00000
,488,1087440840855378984960.00000,0.74378,8537749570220308480.00000,0.00000,-1664501873148446638080.00000
,489,1195032961971630374912.00000,0.73984,9382480199517624320.00000,0.00000,-1829188797168281190400.00000
,490,1313270319216026714112.00000,0.73592,10310789039935348736.00000,0.00000,-2010169955145217474560.00000
,491,1443206159341659881472.00000,0.73202,11330945375351463936.00000,0.00000,-2209057509440225804288.00000
,492,1585997938036918976512.00000,0.72814,12452036658098839552.00000,0.00000,-2427623130832099082240.00000
,493,1742917630426959314944.00000,0.72428,13684049459097128960.00000,0.00000,-2667813780386557722624.00000
,494,1915363061703056031744.00000,0.72044,15037958427244623872.00000,0.00000,-2931769052793995788288.00000
,495,2104870358811971420160.00000,0.71662,16525824050511601664.00000,0.00000,-3221840235668613627904.00000
,496,2313127634123763220480.00000,0.71282,18160900089581361152.00000,0.00000,-3540611254587305754624.00000
,497,2541990022970799554560.00000,0.70905,19957751641047265280.00000,0.00000,-3890921690444645007360.00000
,498,2793496209010900598784.00000,0.70529,21932384881861140480.00000,0.00000,-4275892074160299966464.00000
,499,3069886584620916408320.00000,0.70155,24102389650783805440.00000,0.00000,-4698951684061650747392.00000
,500,3373623208091742371840.00000,0.69783,26487096136939307008.00000,0.00000,-5163869093557962801152.00000
,501,3707411735401501556736.00000,0.69413,29107747071239065600.00000,0.00000,-5674785741221782355968.00000
,502,4074225521932973899776.00000,0.69045,31987686954540232704.00000,0.00000,-6236252822316549931008.00000
,503,4477332108831002984448.00000,0.68680,35152570008164048896.00000,0.00000,-6853271830396530589696.00000
,504,4920322329937744756736.00000,0.68316,38630588699177033728.00000,0.00000,-7531339110119639089152.00000
,505,5407142298587479670784.00000,0.67953,42452724876115689472.00000,0.00000,-8276494818145247166464.00000
,506,5942128559196207054848.00000,0.67593,46653025752247107584.00000,0.00000,-9095376728255828590592.00000
,507,6530046716772927668224.00000,0.67235,51268907194797154304.00000,0.00000,-9995279359993180061696.00000
,508,7176133888460504170496.00000,0.66879,56341487021816971264.00000,0.00000,-10984218957521293934592.00000
,509,7886145355260251602944.00000,0.66524,61915951275663417344.00000,0.00000,-12071004897541204475904.00000
,510,8666405829509228003328.00000,0.66172,68041956735821635584.00000,0.00000,-13265318162352488579072.00000
,511,9523865794795882414080.00000,0.65821,74774073256614379520.00000,0.00000,-14577797577091749773312.00000
,512,10466163420184478482432.00000,0.65472,82172269870098972672.00000,0.00000,-16020134579340906070016.00000
,513,11501692600274124800000.00000,0.65125,90302448984308613120.00000,0.00000,-17605177365303662739456.00000
,514,12639677727186570182656.00000,0.64780,99237033435423571968.00000,0.00000,-19347045340274034212864.00000
,515,13890255860544265256960.00000,0.64437,109055611623275118592.00000,0.00000,-21261254892910475739136.00000
,516,15264567027400792080384.00000,0.64095,119845646476986073088.00000,0.00000,-23364857613700451794944.00000
,517,16774853456506558349312.00000,0.63755,131703254566143885312.00000,0.00000,-25676592188851977453568.00000
,518,18434568630878833999872.00000,0.63418,144734062297752305664.00000,0.00000,-28217051322667939921920.00000
,519,20258497130105709527040.00000,0.63081,159054146825879584768.00000,0.00000,-31008865175331324035072.00000
,520,22262886329927419822080.00000,0.62747,174791070055534100480.00000,0.00000,-34076902950147121479680.00000
,521,24465591132261988696064.00000,0.62415,192085014951572144128.00000,0.00000,-37448494425960169340928.00000
,522,26886233014915989241856.00000,0.62084,211090034274765832192.00000,0.00000,-41153673408138029563904.00000
,523,29546374817779642531840.00000,0.61755,231975422868649541632.00000,0.00000,-45225445266756223369216.00000
,524,32469712822484470857728.00000,0.61427,254927225721340690432.00000,0.00000,-49700080945189743493120.00000
,525,35682287836550228082688.00000,0.61102,280149895236001792000.00000,0.00000,-54617440058110438801408.00000
,526,39212717162337916682240.00000,0.60778,307868112472745836544.00000,0.00000,-60021325957015472701440.00000
,527,43092449517165535559680.00000,0.60456,338328788585428811776.00000,0.00000,-65959875926175627870208.00000
,528,47356045175389874552832.00000,0.60135,371803264281931677696.00000,0.00000,-72485989984830710874112.00000
,529,52041483827932473327616.00000,0.59817,408589726900507639808.00000,0.00000,-79657802115359736594432.00000
,530,57190502901632131399680.00000,0.59500,449015866633273016320.00000,0.00000,-87539198115080134721536.00000
,531,62848969352139539218432.00000,0.59184,493441795558219972608.00000,0.00000,-96200384684648927592448.00000
,532,69067288242248484913152.00000,0.58871,542263255482200489984.00000,0.00000,-105718514822449450713088.00000
,533,75900851745239366369280.00000,0.58559,595915143170031747072.00000,0.00000,-116178375095915028414464.00000
,534,83410532572912523673600.00000,0.58248,654875384362118021120.00000,0.00000,-127673140911935494029312.00000
,535,91663226223719912308736.00000,0.57940,719669191089955667968.00000,0.00000,-140305206514220556877824.00000
,536,100732446881287992508416.00000,0.57632,790873740213270085632.00000,0.00000,-154187097101155279306752.00000
,537,110698982271537565925376.00000,0.57327,869123314854733545472.00000,0.00000,-169442471189203652706304.00000
,538,121651613311803045445632.00000,0.57023,955114954531658792960.00000,0.00000,-186207222150815021006848.00000
,539,133687904962515082149888.00000,0.56721,1049614664315484897280.00000,0.00000,-204630688739224721555456.00000
,540,146915075326275347283968.00000,0.56420,1153464238329639337984.00000,0.00000,-224876985383384518754304.00000
,541,161450950736172678119424.00000,0.56121,1267588758368823541760.00000,0.00000,-247126464103160091770880.00000
,542,177425015341173457289216.00000,0.55824,1393004834436684447744.00000,0.00000,-271577321067391246925824.00000
,543,194979564538189534199808.00000,0.55528,1530829660607773409280.00000,0.00000,-298447362105877276393472.00000
,544,214270972525483227348992.00000,0.55234,1682290966882516992000.00000,0.00000,-327975942902293865693184.00000
,545,235471085268650577362944.00000,0.54941,1848737955685350768640.00000,0.00000,-360426101151089370857472.00000
,546,258768751287586789523456.00000,0.54650,2031653320427258773504.00000,0.00000,-396086899671404921225216.00000
,547,284371503900533620473856.00000,0.54360,2232666453192900870144.00000,0.00000,-435276001350246354386944.00000
,548,312507409910473353592832.00000,0.54072,2453567959205096718336.00000,0.00000,-478342498852248473305088.00000
,549,343427101201785910460416.00000,0.53785,2696325607360097157120.00000,0.00000,-525670024302808541429760.00000
,550,377406007344432559423488.00000,0.53500,2963101858919439400960.00000,0.00000,-577680166645340160655360.00000
,551,414746809093484468764672.00000,0.53217,3256273130502247415808.00000,0.00000,-634836227114129917214720.00000
,552,455782134639529056796672.00000,0.52935,3578450962970824409088.00000,0.00000,-697647346276180294631424.00000
,553,500877522627887194177536.00000,0.52654,3932505284779882577920.00000,0.00000,-766673039405320981446656.00000
,554,550434678340925695983616.00000,0.52375,4321589977017043910656.00000,0.00000,-842528180589256022949888.00000
,555,604895052049216291471360.00000,0.52098,4749170967865476513792.00000,0.00000,-925888479967481876709376.00000
,556,664743771407142027788288.00000,0.51821,5219057106751373443072.00000,0.00000,-1017496502890773522415616.00000
,557,730513962922344267644928.00000,0.51547,5735434093200150626304.00000,0.00000,-1118168284620319096832000.00000
,558,802791500994235085094912.00000,0.51274,6302901762636280496128.00000,0.00000,-1228800599489593045155840.00000
,559,882220226825543105904640.00000,0.51002,6926515061264986669056.00000,0.00000,-1350378949281946663911424.00000
,560,969507683696444310552576.00000,0.50732,7611829075036032991232.00000,0.00000,-1483986341983598841692160.00000
,561,1065431419690535683620864.00000,0.50463,8364948513803182538752.00000,0.00000,-1630812939112293999837184.00000
