  , ,pop1, pop2 ,mo_rap, mo_len, mo_sol
2287,20058064523347008466371110614378114350659287900752315678280133144997511210835408887398828263016923907911622225496119133642465549251868884992.00000,0.00005,5020557239708607221499327835652679344848023987265659306386493908101355274240.00000,0.00000,-30391006853556079844135319502983557034723120167404500878894097146056537322102573702418018447590207862306922787384760845797306832426306109440.00000,
2288,23069785923248962086580567938007620380437143761388423034421103866036908860900062038303031447440693759063043244168380173283203334438851182592.00000,0.00005,5416880546987127899087115354274444493711611267762654742808492294210043510784.00000,0.00000,-34954221095831764903899088038548169727886098754115073819067553026434516795513712696713822712872564230075997989975704756458553573539426861056.00000,
2289,26533717743556615822289134177653660272720362840370971618979759714207158245139486923243323805283802359729493317545116187443927938170917748736.00000,0.00005,5844489657094439139893480474672388188038217786802387403894264174179633856512.00000,0.00000,-40202602641752451420709445918862389270983861432179241014961735151374333266690351214154326911333498485356010188839435908690615785220703518720.00000,
2290,30517759446793343146037808870806628298906255166664355687143099202838946332862170948151964173239430763984574734639292121169064342037635006464.00000,0.00005,6305854274538619437334561390146106542497092507356624450600538177537828716544.00000,0.00000,-46239029464838401911237740908488098401568546775048004754603158618998254611724720948864388074902632431197042638982126717365064881988456939520.00000,
2291,35100005609975528596177407158869886159196799370743147847007929112304920957383550754369482150078554380111526609217616770661283224088679022592.00000,0.00005,6803639062556809249960288933130811092123573005372176248896029130467089317888.00000,0.00000,-53181826681781105536162056398890370427668624580570926624932457356295260322457004838513254739661678333961005019336473525465488582009170165760.00000,
2292,40370276722584464886322286494187789254964064621651924182826024855478422537119146399710088338859497904498634541045733369111857472682181263360.00000,0.00005,7340719033177430632893602007677581060755114088686003554052722689363434012672.00000,0.00000,-61167085943309796884866419028159920572770541627402405921626541815649050594783664907211142904481289734547532188773013826148176837453870530560.00000,
2293,46431879834083631755375746804983056930600484458063490023231147640313114967676476606899200023424533250538214831687880469779099995235304865792.00000,0.00005,7920196152175504094395579141071511939581826973740326571134581063908950278144.00000,0.00000,-70351333081944900124685995373724432183852073838511439726084290416034858863091266625466038144303743265460962999220732020151767156541706207232.00000,
2294,53403633562925018683011563940198082863575934823677370245141637442156639616223478342370762082899831226517437756471020661204655891844679335936.00000,0.00005,8545417254824855027737670601963678968924518400164425712163553416931342024704.00000,0.00000,-80914596307462151442786400026477867956444433706966313205573679899358455519316917074590729176693356380122305758673284194817852999832617091072.00000,
2295,61422197160961805797584324140737580314592428265976501795916524927696790708023710818827550795297524834594726822713890160503154952995078144000.00000,0.00005,9219993375921660808161608935710081039558905404077008586349566074762823729152.00000,0.00000,-93063935092366378830822006664134263040682423751077510148040145301661506257236364507613052587409300175463141874078353310737745322946320138240.00000,
2296,70644749287232350511927712350979465214642560337537568955860124624239698891377407147814380095558653047341220855212173927520976446354303746048.00000,0.00005,9947820605722033290329913956615971232086014678050954280599916662255867920384.00000,0.00000,-107037498920049017850235109739782992730787805697663583979389569569181272602883475870717423135267328835915916514341698234691065961210835894272.00000,
2297,81252069000030000262507151113409824110355635679915433487319230689658594735981489704971524564216940297556387633677460212668597876720998023168.00000,0.00005,10733102592249486729125684863577338790568341269459116974745596614253591134208.00000,0.00000,-123109195454590910770695138128678834498192772669488431011632158915058417303533254024562026282871913566361480297747007299371741316289237352448.00000,
2298,93452079360394868914756480337613565932379309403241243908922843215321873253146654760006689976729456612376353675318093254367211081165894057984.00000,0.00005,11580374819936878046361161691561172928604841348568406494337477233830648610816.00000,0.00000,-141594059636961914264804272731432155534005979652403322025145274170457770916467694055985616500937968707275943661949883821830798534805383282688.00000,
2299,107483923108201901366164953061529940995048983724231884812834339940092653543622091569237837822928661369582286988447217100289597663749576065024.00000,0.00005,12494530804826846066694512660904151875896754472861280140566752926852907532288.00000,0.00000,-162854428951821059470887655958688521740787875786915996002938415839989017928402949532029251313230840498449717547512584224238968460113378017280.00000,
2300,123622650301625599480770891302142910218271726931250315966348579193290250446600044379130893575519387433996129503075479214758926393660716089344.00000,0.00005,13480850357624082289277968514005327180495362938757439260575139417564590899200.00000,0.00000,-187307045911553942453372441601056863929737136025895619556700851175954746211593057928559290792355993034428329684215413681074516014773351481344.00000,
2301,142184609806374189515994700899794770596603687639150239049027934977772199194168443747599939666399516459356850502640382288897055987957938257920.00000,0.00005,14545030077835874798272756339725477074052169623813078944857704402331000373248.00000,0.00000,-215431226979354855676854881556246197649594522294234843477987621931532562897691949802892984471231703441994331869212947238482698552266838769664.00000,
2302,163533650317841776582406724513572728731103130696491320870918226911861534171264713745380921423406073395435304019567270823771843202650143195136.00000,0.00005,15693216255123247219288835283320069155552801539328140391915026914041636323328.00000,0.00000,-247778258057336063586296857665331709825228725992271591335845534454939931366330988306914098329942050125304522582779104501930886308404700119040.00000,
2303,188088252467667859443038295170093737643949402187114609290367426769135489399260912014985402438991522373349390770715405740834960576878806564864.00000,0.00005,16932040367888159026957918936227500489922883409858784627964428575478602792960.00000,0.00000,-284982200708587709412415237760170854592884254201985246397786711173718413132085579328977934914032261644823983495643336830309860463477818130432.00000,
2304,216329731817167540833184597918366152678466590834253812121935489688549096674782081225533823407988372344922597490399764156601250547079493713920.00000,0.00005,18268657384122860348396092890064527199196844809530651784821931934516858847232.00000,0.00000,-327772320935102352544405391878213705904225622396228554313556679406770524629831049307402427822254075048959467530451013068842075811360718979072.00000,
2305,248811673531456973067289024743897859173363477436862139796841038571778147671031963018260520013996248729187465188788909473259265353960900263936.00000,0.00005,19710787085732230504347414570520471838113053108855158941006220993511582334976.00000,0.00000,-376987384138571172596122219386994039139113745028498592086665201160694103568761243893181716358295108159741900835794657694206085978773937717248.00000,
